client_id	path	sentence	age	gender	accents
1ac94b538c82c0dda04d685767ee57534bbfe50bd86d58814ebc06c02729c43fed1f6f1d1dd691a5071ee4090ffa35794a400dee2e6001742c5a2b94d5dd51c6	common_voice_en_34297876.mp3	Later Jewish Travelers.	thirties	female_feminine	Non native speaker from France
1ac94b538c82c0dda04d685767ee57534bbfe50bd86d58814ebc06c02729c43fed1f6f1d1dd691a5071ee4090ffa35794a400dee2e6001742c5a2b94d5dd51c6	common_voice_en_34297877.mp3	Moxley defeated Garcia after forcing him to submit to the Bulldog Choke.	thirties	female_feminine	Non native speaker from France
1ac94b538c82c0dda04d685767ee57534bbfe50bd86d58814ebc06c02729c43fed1f6f1d1dd691a5071ee4090ffa35794a400dee2e6001742c5a2b94d5dd51c6	common_voice_en_34297878.mp3	His body was covered with branches until it was discovered by two men.	thirties	female_feminine	Non native speaker from France
1ac94b538c82c0dda04d685767ee57534bbfe50bd86d58814ebc06c02729c43fed1f6f1d1dd691a5071ee4090ffa35794a400dee2e6001742c5a2b94d5dd51c6	common_voice_en_34297879.mp3	In this season they did not compete for the Swiss championship.	thirties	female_feminine	Non native speaker from France
1d968d1cbc7e622460df2af241218c0d31da78549eeb3da5d8bfe96e5f15a263280015424cb8d03294c1f23418b7e87c5eca0880e9c811ad645077e740338093	common_voice_en_32883407.mp3	See your email client to check your emails have been sent correctly	teens	male_masculine	United States English
1d968d1cbc7e622460df2af241218c0d31da78549eeb3da5d8bfe96e5f15a263280015424cb8d03294c1f23418b7e87c5eca0880e9c811ad645077e740338093	common_voice_en_32883443.mp3	He remained in the Air Force Reserve after retiring from active duty.	teens	male_masculine	United States English
1d968d1cbc7e622460df2af241218c0d31da78549eeb3da5d8bfe96e5f15a263280015424cb8d03294c1f23418b7e87c5eca0880e9c811ad645077e740338093	common_voice_en_32913737.mp3	A variant name is Planters.	teens	male_masculine	United States English
1d968d1cbc7e622460df2af241218c0d31da78549eeb3da5d8bfe96e5f15a263280015424cb8d03294c1f23418b7e87c5eca0880e9c811ad645077e740338093	common_voice_en_33605761.mp3	She wrote on it.	teens	male_masculine	United States English
1e7018181092ea6a622a6c2b5f413d94d5144278e5e4db5e03a5a3c924a232d39e5d7ea9b1594f062bf65c25919620f9dbadc56045ce0c7654d7d22b56c28c19	common_voice_en_35309000.mp3	This was the beginning of a five fight losing streak for Byrd.	teens	male_masculine	United States English
1e7018181092ea6a622a6c2b5f413d94d5144278e5e4db5e03a5a3c924a232d39e5d7ea9b1594f062bf65c25919620f9dbadc56045ce0c7654d7d22b56c28c19	common_voice_en_35309001.mp3	Its capital was Moundou.	teens	male_masculine	United States English
1e7018181092ea6a622a6c2b5f413d94d5144278e5e4db5e03a5a3c924a232d39e5d7ea9b1594f062bf65c25919620f9dbadc56045ce0c7654d7d22b56c28c19	common_voice_en_35309006.mp3	Looker also played for the New England Patriots and Detroit Lions.	teens	male_masculine	United States English
1e7018181092ea6a622a6c2b5f413d94d5144278e5e4db5e03a5a3c924a232d39e5d7ea9b1594f062bf65c25919620f9dbadc56045ce0c7654d7d22b56c28c19	common_voice_en_35309008.mp3	He regards Barack Obama as an incredible president.	teens	male_masculine	United States English
207673cbfc5cfa580cbe00c35de40df7750d2d86f3f217bc424b44b1986b4ff71b0d8f6d73b523190c5cf63df0833bafd90de4d778bc4d57e30092387cf21040	common_voice_en_22930179.mp3	Versions of the song by various artists exist.	twenties	male_masculine	England English
20f20eb09c459f45378ebcb714b25b2a413bbf07c9a753582cd9514c6de5d80505c125226f6024492494c64ff346484e3885e2273397478de8096e77acad4dff	common_voice_en_35761379.mp3	Whalley took up fell running as a result.	twenties	male_masculine	United States English
2341b21eaa7798032ed2a2003c4d18b5db09a43a90cd97cb358e7828a4a9b8d1093f281ee39defd7e08bb3c19d2d94476fe1f72064c44c721e98e0312373aa46	common_voice_en_31962927.mp3	The jaws extend past the eye.	twenties	male_masculine	Hong Kong English
255595e92459bc5d0f0f1f454682e2b7f61943d2b11604187b045294665d88f4b949d23f6edaa9e17a7e3ab3bc4f931dbd9d7e7b106f47f70ebddea90c0efd07	common_voice_en_39416320.mp3	A larger church was built instead to accommodate the rising numbers of pilgrims.	thirties	male_masculine	United States English
272c82f97a5b1e06f1cf2604bbc64bf778b4ff4351c06c55e675149f3d5cb1a22bd6cedfccd81bb7efa6f5a4a0da0d7d06da58b1806b33bafe71791debb55e10	common_voice_en_20005341.mp3	Both resolutions failed in votes that split along the Governors' party lines.	twenties	male_masculine	United States English
28a0219145792d83b17cf417dc086fd13cf7ac0e45af5da8478708b6f9b68045e6c5ac8b70a0e4badecf5990790d464558ed1e0e51364f30fd21fc6ebe108431	common_voice_en_133629.mp3	A fine bunch of reporters.	twenties	female_feminine	England English
28a0219145792d83b17cf417dc086fd13cf7ac0e45af5da8478708b6f9b68045e6c5ac8b70a0e4badecf5990790d464558ed1e0e51364f30fd21fc6ebe108431	common_voice_en_133630.mp3	You haven't seen anything yet.	twenties	female_feminine	England English
2b07c43dc53101e4466653434c4089a24ce0bf946a24e66f7f627958858aae0a52e49f9256ef87395890de98bfae3ed0c0f18fb250f444d24fba3d681a08bea2	common_voice_en_26110329.mp3	We bought a chicken at the market.	twenties	male_masculine	England English
2f21b768a48fdf4240b9edd05203250e2a64dcccccc7d4c1ff376cfe8e8dc34b7e72b0781a6952396c572790d813f8c704b6a834510b6daede59ff0752f4f775	common_voice_en_32384029.mp3	He was thereafter charged with opening model farms on the Russian Crown Estates.	fifties	male_masculine	A'lo
32b3e1a7fe0cb466ee4848149fb84194709e7d3d0f1d86b38bb50ea48a90b4b3d35ba243edddb75307dd1640dd15aef5a7d553cbb1a4139a5e00f9a6ce318bc9	common_voice_en_25880669.mp3	The building was dismantled by removing the original wooden pins from the timber frame.	twenties	male_masculine	United States English
3346d06ee029329134d25e50f8bc1dc646249fed70166921dc54e28c0ea3a2413089cf08db40a856fda580d2fdfdf664c2db65c055732e21fc43bc1c4bfde52e	common_voice_en_38262676.mp3	Don't spill these tiny metal balls from their pouch	teens	male_masculine	East Asian
3346d06ee029329134d25e50f8bc1dc646249fed70166921dc54e28c0ea3a2413089cf08db40a856fda580d2fdfdf664c2db65c055732e21fc43bc1c4bfde52e	common_voice_en_38267254.mp3	He takes the axe out of the log in which it is stuck.	teens	male_masculine	East Asian
358d4edcf3fac389514445d0c104e4c29ced5d46f81f1ba312a1364e15e9a3ec14a40d4586dc7980ffaefd1c140b3d021a46584a2e341d6491422b81c570aa47	common_voice_en_30696149.mp3	The Metropolitan Police implemented the recommendation.	twenties	male_masculine	United States English
358d4edcf3fac389514445d0c104e4c29ced5d46f81f1ba312a1364e15e9a3ec14a40d4586dc7980ffaefd1c140b3d021a46584a2e341d6491422b81c570aa47	common_voice_en_30696151.mp3	The climate is generally Mediterranean type.	twenties	male_masculine	United States English
358d4edcf3fac389514445d0c104e4c29ced5d46f81f1ba312a1364e15e9a3ec14a40d4586dc7980ffaefd1c140b3d021a46584a2e341d6491422b81c570aa47	common_voice_en_30696153.mp3	It is centred on the town of Leixlip.	twenties	male_masculine	United States English
397fee8606224e13164ee07197876f94eadd7e19cb127ee1e852631574cb557f585b6409a12ac98723709d56070e9a2c97094838ca3527aad7ef1f13317d4f5d	common_voice_en_40175290.mp3	Before his acting career, Thomas played rugby.	thirties	male_masculine	Thai English
397fee8606224e13164ee07197876f94eadd7e19cb127ee1e852631574cb557f585b6409a12ac98723709d56070e9a2c97094838ca3527aad7ef1f13317d4f5d	common_voice_en_40175291.mp3	According to tradition, a session of the Synod of Diamper was conducted in Edapally.	thirties	male_masculine	Thai English
3a7e562f91be204271351929b01fc4358096dc524cb7b94c3e848d0f580d04cdb65e4e1691df2a2a2e6b76be7ff8397fc60ae66e0595b62eb6f9eb9f2c9c56d3	common_voice_en_40869109.mp3	There is a police station on the main road.	twenties	female_feminine	United States English
3adf56045490cd8652663c43067cbfe94bb84608be74c25b2de9592ee7f0f6404d300249b48770f294e726c6813d96fef8ef1b4e4d2fad3a93612cad794a69bc	common_voice_en_32308796.mp3	The elections promised in the pact never occurred.	teens	male_masculine	Hong Kong English
3adf56045490cd8652663c43067cbfe94bb84608be74c25b2de9592ee7f0f6404d300249b48770f294e726c6813d96fef8ef1b4e4d2fad3a93612cad794a69bc	common_voice_en_32308797.mp3	The white flower petals are long.	teens	male_masculine	Hong Kong English
3c5f15501ed2034d88e88f3e957c1525b2a69135617477673d364bc27b32f07b0b1aa8a6f25cc820eb81fe6b04ee79e7531eff348d12124da54018b227d6098c	common_voice_en_32734223.mp3	Bartlett Springs is near the head of Bartlett Creek.	thirties	male_masculine	United States English
3c5f15501ed2034d88e88f3e957c1525b2a69135617477673d364bc27b32f07b0b1aa8a6f25cc820eb81fe6b04ee79e7531eff348d12124da54018b227d6098c	common_voice_en_32734225.mp3	Radebaugh began playing basketball at the age of five.	thirties	male_masculine	United States English
3c5f15501ed2034d88e88f3e957c1525b2a69135617477673d364bc27b32f07b0b1aa8a6f25cc820eb81fe6b04ee79e7531eff348d12124da54018b227d6098c	common_voice_en_32734227.mp3	Another passenger in the car was also seriously injured.	thirties	male_masculine	United States English
3c5f15501ed2034d88e88f3e957c1525b2a69135617477673d364bc27b32f07b0b1aa8a6f25cc820eb81fe6b04ee79e7531eff348d12124da54018b227d6098c	common_voice_en_32734228.mp3	The first office was in the basement of the Presbyterian Church’s university campus ministry.	thirties	male_masculine	United States English
3ccc9abf654e5b3245d881572d95e5f82d6e264d83231178fe6983fcea0ca1eb6f164e0d001e4387512121823b33a9f17603203a99e36f7f2f3d607060fa28a7	common_voice_en_19951089.mp3	He has also made three solo albums.	sixties	male_masculine	United States English
40ef8f7ec5e58f2ba7b9c934cf57ae928bae5b13662b8fa5c1fa6eebc2718a028a0eb34ca4663e039f2136baec5ad995c541fc2deb0a5d280b2989a07019ae05	common_voice_en_41633126.mp3	Coeburn has many mountains and hills.	thirties	female_feminine	United States English
40ef8f7ec5e58f2ba7b9c934cf57ae928bae5b13662b8fa5c1fa6eebc2718a028a0eb34ca4663e039f2136baec5ad995c541fc2deb0a5d280b2989a07019ae05	common_voice_en_41633160.mp3	Natural England was involved and supports the works undertaken.	thirties	female_feminine	United States English
41e88521a555da15ba198856de0ecf1d6697838d4fe18eb51c0578ae2597dd2b97b95f8b527fdff901cd022d701196fae4e6097481cb6903ac43d79e1bebdb0e	common_voice_en_35582637.mp3	Bass Strait forms the western and part of the northern boundaries.	twenties	female_feminine	United States English
41e88521a555da15ba198856de0ecf1d6697838d4fe18eb51c0578ae2597dd2b97b95f8b527fdff901cd022d701196fae4e6097481cb6903ac43d79e1bebdb0e	common_voice_en_35582639.mp3	The Board rejected the application both times.	twenties	female_feminine	United States English
41e88521a555da15ba198856de0ecf1d6697838d4fe18eb51c0578ae2597dd2b97b95f8b527fdff901cd022d701196fae4e6097481cb6903ac43d79e1bebdb0e	common_voice_en_35582640.mp3	A coach yard was located west of Spadina Avenue.	twenties	female_feminine	United States English
427dce4b270c915b3e8c42e62aff27b19f76e4d197a02c8426dab51d0851ea6b9272af59663be4d72f2f7e3cbdc052e4930ab3a6e3234301f67599a8b194cee2	common_voice_en_204775.mp3	The relief on her face showed that she understood.	fourties	male_masculine	England English
437aead2ee4acf4aedf16642e79f644cb2ef96bb234181235e3295d833c8e0e365428a0e48102d1d44742e1aa264a48eff06e358da56029fcbfa12275191da3d	common_voice_en_20009601.mp3	He was later appointed Queen's Counsel.	fifties	male_masculine	Australian English
4408571797172eaf75bf546f029d7d60ffb054143fa45cb1ae4d4789dfa2311b23aa6783bb51e45bae88be70d128975f68178a9b7453076dddbf2cca792a5f0a	common_voice_en_25234746.mp3	The Freeport sports teams are known as the Yellow Jackets.	twenties	male_masculine	England English
4576038b7c33e47ec928f125c235bd34c60be906a57cc43f05e8a2c64e9b9a07e53f9134236a2d1a86cd36edc7714ec133f52c313dd361083e87c554106b5ff1	common_voice_en_33266087.mp3	Round Top is listed on the Sierra Peaks Section peak list.	twenties	male_masculine	United States English
4576038b7c33e47ec928f125c235bd34c60be906a57cc43f05e8a2c64e9b9a07e53f9134236a2d1a86cd36edc7714ec133f52c313dd361083e87c554106b5ff1	common_voice_en_33266088.mp3	The manuscript is now held by the British Library.	twenties	male_masculine	United States English
